candidate_id	objective_id	input_contract	target_label	source_gate	baseline	primary_metric	parameter_cap	consumer	replacement_for	status	authority
CAND-P-071	OBJ-ICM-101-TBMBJ-BANDGAP	composition_structure_and_TBmBJ_computation_metadata	TBmBJ_computed_bandgap_eV	OPEN_COMPUTED_EXPERIMENT_SEPARATED	linear_correction_from_PBE_gap	MAE_eV_and_rank_Spearman	params_le_60k_INT8_weights_le_72KiB	SEMIMAT_SCREENING	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-072	OBJ-ICM-102-STATIC-DIELECTRIC	composition_structure_bandgap_density_and_provenance	static_dielectric_constant	OPEN_COMPUTED_EXPERIMENT_SEPARATED	inverse_bandgap_linear_fit	log_MAE_and_relative_MAPE	params_le_58k_INT8_weights_le_72KiB	SEMIMAT_SCREENING	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-073	OBJ-ICM-103-OPTICAL-ABSORPTION-ONSET	composition_structure_and_absorption_spectrum_metadata	optical_absorption_onset_eV	OPEN_COMPUTED_EXPERIMENT_SEPARATED	predicted_bandgap_as_onset	MAE_eV_and_p95_error	params_le_54k_INT8_weights_le_68KiB	SEMIMAT_SCREENING	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-074	OBJ-ICM-104-ELECTRON-EFFECTIVE-MASS	band_edge_features_structure_and_computation_metadata	electron_effective_mass_in_m0	OPEN_COMPUTED_EXPERIMENT_SEPARATED	material_family_median_electron_mass	log_MAE_and_rank_Spearman	params_le_50k_INT8_weights_le_64KiB	SEMIMAT_SCREENING	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-075	OBJ-ICM-105-HOLE-EFFECTIVE-MASS	valence_band_features_structure_and_computation_metadata	hole_effective_mass_in_m0	OPEN_COMPUTED_EXPERIMENT_SEPARATED	material_family_median_hole_mass	log_MAE_and_rank_Spearman	params_le_50k_INT8_weights_le_64KiB	SEMIMAT_SCREENING	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-076	OBJ-ICM-106-BULK-MODULUS	composition_structure_density_and_elastic_metadata	bulk_modulus_GPa	OPEN_COMPUTED_EXPERIMENT_SEPARATED	density_linear_regression	MAE_GPa_and_relative_MAPE	params_le_48k_INT8_weights_le_60KiB	SEMIMAT_SCREENING	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-077	OBJ-ICM-107-SHEAR-MODULUS	composition_structure_density_and_elastic_metadata	shear_modulus_GPa	OPEN_COMPUTED_EXPERIMENT_SEPARATED	fixed_Poisson_relation_from_bulk_modulus	MAE_GPa_and_relative_MAPE	params_le_48k_INT8_weights_le_60KiB	SEMIMAT_SCREENING	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-078	OBJ-ICM-108-EXFOLIATION-ENERGY	layered_structure_interlayer_distance_and_computational_metadata	exfoliation_energy_J_per_m2	OPEN_COMPUTED_EXPERIMENT_SEPARATED	layered_material_family_median	MAE_J_per_m2_and_easy_exfoliation_AUROC	params_le_56k_INT8_weights_le_68KiB	SEMIMAT_SCREENING	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-079	OBJ-ICM-109-CONCENTRATION-QUENCH-KINETICS	dopant_concentration_host_process_and_normalized_PL_series	critical_concentration_and_quenching_rate_parameters	L2_OPEN	piecewise_log_linear_concentration_curve	critical_concentration_MAE_curve_R2_and_rank_correlation	params_le_58k_INT8_weights_le_72KiB	SINTERGRAPH_MATERIAL_CARD	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-080	OBJ-ICM-110-NIR-QUANTUM-YIELD	calibrated_excitation_emission_photon_counts_host_dopant_and_process	absolute_NIR_internal_quantum_yield_and_interval	L2_OPEN	host_family_median_quantum_yield	MAE_percent_Spearman_rho_WIS_and_coverage	params_le_54k_INT8_weights_le_68KiB	SINTERGRAPH_MATERIAL_CARD	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-081	OBJ-ICM-111-NIR-PERSISTENCE-AFTERGLOW	time_resolved_NIR_decay_host_dopant_trap_and_process_features	afterglow_t10_seconds_and_integrated_persistence	L2_OPEN	biexponential_curve_fit	relative_MAE_curve_R2_and_interval_coverage	params_le_52k_INT8_weights_le_64KiB	SINTERGRAPH_MATERIAL_CARD	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-082	OBJ-ICM-112-REACTION-ACTIVATION-ENERGY	multirate_thermal_history_phase_completion_and_composition	activation_energy_kJ_per_mol_with_mechanism_interval	L2_OPEN	Kissinger_linear_fit	MAE_kJ_per_mol_WIS_coverage_and_worst_host_error	params_le_58k_INT8_weights_le_72KiB	SINTERGRAPH_MATERIAL_CARD	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-083	OBJ-ICM-113-SURFACE-AREA-EVOLUTION	precursor_surface_area_particle_features_and_thermal_history	BET_surface_area_trajectory_m2_per_g	L2_OPEN	stagewise_exponential_decay	trajectory_RMSE_endpoint_MAE_and_monotonic_violation_rate	params_le_58k_INT8_weights_le_72KiB	SINTERGRAPH_MATERIAL_CARD	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-084	OBJ-ICM-114-INTERFACE-ADHESION	two_material_surface_descriptors_orientation_and_interface_metadata	interface_adhesion_energy_J_per_m2	OPEN_COMPUTED_EXPERIMENT_SEPARATED	sum_of_surface_energies	MAE_J_per_m2_and_weak_interface_AUROC	params_le_66k_INT8_weights_le_80KiB	SEMIMAT_SCREENING	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-085	OBJ-ICM-115-PHASE-FRACTION-UNCERTAINTY	XRD_pattern_instrument_metadata_candidate_phases_and_quality_flags	calibrated_phase_fraction_vector_and_prediction_interval	L2_OPEN	constrained_Rietveld_point_estimate	fraction_MAE_WIS_joint_coverage_and_sum_to_one_error	params_le_60k_INT8_weights_le_76KiB	SINTERGRAPH_MATERIAL_CARD	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-086	OBJ-ICM-116-PHONON-DYNAMIC-STABILITY	structure_force_constant_proxies_and_computational_metadata	dynamically_stable_or_imaginary_phonon_class	OPEN_COMPUTED_EXPERIMENT_SEPARATED	formation_energy_threshold	AUROC_macro_F1_and_unstable_recall	params_le_62k_INT8_weights_le_76KiB	SEMIMAT_SCREENING	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-087	OBJ-ICM-117-SECOM-YIELD	SECOM_wafer_sensor_vector_missingness_mask_and_lot_split	pass_fail_yield_label	OPEN_Q	regularized_logistic_regression	MCC_AUPRC_and_balanced_accuracy	params_le_58k_INT8_weights_le_72KiB	FABQUALITY_METROLOGY	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-088	OBJ-ICM-118-FAB-SENSOR-IMPUTATION	masked_fab_sensor_vector_missingness_pattern_and_context	imputed_sensor_values_with_uncertainty	OPEN_Q	per_feature_median_imputation	normalized_RMSE_MAE_and_coverage	params_le_64k_INT8_weights_le_80KiB	FABQUALITY_METROLOGY	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-089	OBJ-ICM-119-CMP-MRR-VIRTUAL-METROLOGY	CMP_pressure_speed_slurry_time_and_tool_features	material_removal_rate_nm_per_min	OPEN_Q	linear_Preston_equation	MAPE_RMSE_and_interval_coverage	params_le_46k_INT8_weights_le_58KiB	FABQUALITY_METROLOGY	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-090	OBJ-ICM-120-CMP-ENDPOINT	CMP_multisensor_sequence_recipe_and_target_thickness	endpoint_time_s_and_reached_probability	OPEN_Q	fixed_recipe_endpoint_time	time_MAE_s_event_AUPRC_and_early_stop_rate	params_le_56k_INT8_weights_le_68KiB	FABQUALITY_METROLOGY	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-091	OBJ-ICM-121-IONMILL-FAULT	ion_mill_multisensor_window_command_and_maintenance_context	fault_type_normal_plasma_cooling_power_vacuum	OPEN_Q	fixed_univariate_alarm_thresholds	macro_F1_fault_recall_and_ECE	params_le_52k_INT8_weights_le_64KiB	FABQUALITY_METROLOGY	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-092	OBJ-ICM-122-IONMILL-TTF	ion_mill_health_sequence_usage_age_and_fault_history	time_to_failure_hours_and_survival_curve	OPEN_Q	single_Weibull_survival_model	concordance_index_integrated_Brier_and_MAE_hours	params_le_48k_INT8_weights_le_60KiB	FABQUALITY_METROLOGY	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-093	OBJ-ICM-123-PVD-FAULT	PVD_pressure_power_flow_temperature_and_rate_sequence	PVD_fault_type_and_probability	OPEN_Q	PCA_reconstruction_error	macro_F1_AUROC_and_fault_recall	params_le_54k_INT8_weights_le_68KiB	FABQUALITY_METROLOGY	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-094	OBJ-ICM-124-PVD-DRIFT-TRAJECTORY	PVD_multisensor_history_target_recipe_and_maintenance_events	next_horizon_deposition_rate_and_sensor_drift_vector	OPEN_Q	last_value_persistence	multivariate_RMSE_drift_AUPRC_and_horizon_stability	params_le_62k_INT8_weights_le_76KiB	FABQUALITY_METROLOGY	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-095	OBJ-ICM-125-SEM-DEFECT-CLASS	SEM_defect_crop_scale_and_acquisition_metadata	defect_class_particle_scratch_void_bridge_pattern_other	OPEN_Q	HOG_plus_linear_SVM	macro_F1_rare_class_recall_and_ECE	params_le_76k_INT8_weights_le_92KiB	FABQUALITY_METROLOGY	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-096	OBJ-ICM-126-SEM-DEFECT-SEGMENTATION	SEM_image_scale_and_pixelwise_defect_annotation	defect_pixel_mask	OPEN_Q	adaptive_threshold_plus_watershed	mIoU_boundary_F1_and_small_defect_recall	params_le_88k_INT8_weights_le_104KiB	FABQUALITY_METROLOGY	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-097	OBJ-ICM-127-SEM-CRITICAL-DIMENSION	SEM_line_space_image_pixel_scale_and_reference_metrology	critical_dimension_nm_and_uncertainty	OPEN_Q	edge_threshold_line_fit	MAE_nm_p95_error_and_interval_coverage	params_le_54k_INT8_weights_le_68KiB	FABQUALITY_METROLOGY	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-098	OBJ-ICM-128-SEM-OVERLAY	paired_SEM_layers_alignment_marks_and_pixel_scale	overlay_dx_dy_nm	OPEN_Q	phase_correlation_alignment	vector_MAE_nm_p95_norm_error_and_direction_accuracy	params_le_58k_INT8_weights_le_72KiB	FABQUALITY_METROLOGY	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-099	OBJ-ICM-129-SEM-IMAGE-QUALITY	SEM_image_acquisition_settings_noise_blur_charging_features	quality_score_and_usable_unusable_flag	OPEN_Q	Fourier_sharpness_threshold	Spearman_rho_AUROC_and_false_reject_rate	params_le_32k_INT8_weights_le_42KiB	FABQUALITY_METROLOGY	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-100	OBJ-ICM-130-EUV-SCATTEROMETRY-INVERSE	scatterometry_curve_wavelength_angle_and_profile_prior	line_width_sidewall_angle_and_height_profile	OPEN_Q	nearest_LUT_profile	normalized_RMSE_parameter_MAE_and_profile_chi_square	params_le_86k_INT8_weights_le_104KiB	FABQUALITY_METROLOGY	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-101	OBJ-ICM-131-CURE-KINETICS	DSC_or_temperature_time_resin_composition_and_catalyst_features	degree_of_cure_curve_and_kinetic_parameters	OPEN_Q_L2	Kamal_Sourour_fit	curve_RMSE_parameter_MAE_and_final_conversion_error	params_le_52k_INT8_weights_le_64KiB	PACKMAT_RELIABILITY	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-102	OBJ-ICM-132-GELPOINT-RHEOLOGY	viscosity_frequency_temperature_and_cure_history	gel_point_time_temperature_and_conversion	OPEN_Q_L2	fixed_viscosity_threshold	time_MAE_temperature_MAE_and_gel_event_F1	params_le_42k_INT8_weights_le_52KiB	PACKMAT_RELIABILITY	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-103	OBJ-ICM-133-RESIDUAL-STRESS-TRAJECTORY	cure_temperature_modulus_CTE_geometry_and_time	residual_stress_trajectory_MPa	OPEN_Q_L2	linear_thermoelastic_model	trajectory_RMSE_MPa_peak_MAE_and_interval_coverage	params_le_56k_INT8_weights_le_68KiB	PACKMAT_RELIABILITY	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-104	OBJ-ICM-134-FTIR-CURE-STATE	FTIR_spectrum_resin_family_temperature_and_reference_peaks	degree_of_cure_and_under_nominal_overcured_class	OPEN_Q_L2	single_peak_area_ratio	conversion_MAE_macro_F1_and_ECE	params_le_46k_INT8_weights_le_58KiB	PACKMAT_RELIABILITY	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-105	OBJ-ICM-135-HYBRID-BOND-AFM-ROUGHNESS	AFM_height_map_scan_scale_and_plane_metadata	Ra_Rq_and_peak_density	OPEN_Q_L2	plane_detrend_plus_RMS	Ra_MAE_nm_Rq_MAE_nm_and_peak_density_MAPE	params_le_62k_INT8_weights_le_76KiB	PACKMAT_RELIABILITY	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-106	OBJ-ICM-136-SOLDER-JOINT-QUALITY	optical_or_Xray_joint_ROI_geometry_and_process_metadata	solder_joint_quality_good_insufficient_bridge_crack_void	OPEN_Q_L2	handcrafted_geometry_thresholds	macro_F1_void_recall_and_ECE	params_le_72k_INT8_weights_le_88KiB	PACKMAT_RELIABILITY	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-107	OBJ-ICM-137-XRAY-VOID-SEGMENTATION	Xray_joint_image_pixel_scale_and_void_masks	void_pixel_mask_and_area_percent	OPEN_Q_L2	intensity_threshold_morphology	mIoU_void_area_MAE_and_small_void_recall	params_le_84k_INT8_weights_le_100KiB	PACKMAT_RELIABILITY	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-108	OBJ-ICM-138-DELAMINATION-RISK	material_stack_cure_moisture_thermal_cycle_and_interface_features	delamination_probability_and_location_class	OPEN_Q_L2	fixed_moisture_CTE_threshold_rule	AUROC_Brier_score_location_macro_F1_and_ECE	params_le_52k_INT8_weights_le_64KiB	PACKMAT_RELIABILITY	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-109	OBJ-ICM-139-WARPAGE-TRAJECTORY	package_stack_geometry_CTE_modulus_temperature_and_time	warpage_curve_um_vs_temperature	OPEN_Q_L2	linear_CTE_mismatch_model	trajectory_RMSE_um_peak_MAE_and_sign_accuracy	params_le_58k_INT8_weights_le_72KiB	PACKMAT_RELIABILITY	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-110	OBJ-ICM-140-THERMAL-INTERFACE-RESISTANCE	TIM_thickness_conductivity_pressure_void_fraction_and_temperature	thermal_interface_resistance_K_per_W	OPEN_Q_L2	thickness_over_bulk_conductivity	MAPE_MAE_K_per_W_and_interval_coverage	params_le_44k_INT8_weights_le_56KiB	PACKMAT_RELIABILITY	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-111	OBJ-ICM-141-BOND-STRENGTH	surface_roughness_oxide_cleaning_pressure_temperature_and_material_pair	bond_strength_MPa	OPEN_Q_L2	linear_roughness_oxide_regression	MAE_MPa_weak_bond_AUPRC_and_ECE	params_le_50k_INT8_weights_le_64KiB	PACKMAT_RELIABILITY	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-112	OBJ-ICM-142-PACKAGE-THERMAL-HOTSPOT	package_power_map_geometry_material_stack_and_boundary_conditions	package_temperature_field_and_hotspot_xy	OPEN_Q_L2	lumped_RC_network	field_RMSE_C_hotspot_FDE_px_and_peak_MAE_C	params_le_82k_INT8_weights_le_100KiB	PACKMAT_RELIABILITY	PRIMARY_TARGET	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-113	OBJ-CAND-P-113-MODELLOAD-LATENCYNET	package_bytes_engine_id_SD_block_trace_fragmentation_cache_state_and_bus_contention	model_load_latency_ms_p95_and_timeout_probability	BOARD_MEASURED_1000_SWAP_TRACES_WITH_COLD_AND_WARM_CACHE_REQUIRED	package_size_divided_by_measured_SD_throughput_linear_model	latency_MAE_ms_p95_absolute_error_and_timeout_AUROC	MAX_48K_PARAMETERS_W8A8	MODEL_BANK_SCHEDULER_SHADOW	ICM-071	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-114	OBJ-CAND-P-114-THERMOCOUPLE-RESPONSETIMENET	MAX31856_series_heater_command_edges_MLX_hotspot_series_SHT30_ambient	thermocouple_time_constant_ms_and_transport_lag_ms	TEAM_MEASURED_BOUNDED_HEAT_PULSE_TRACES_WITH_TIMESTAMP_ALIGNMENT	first_order_RC_least_squares_identification	time_constant_MAE_ms_and_lag_MAE_ms	MAX_32K_PARAMETERS_W8A8	SENSOR_HEALTH_EVIDENCECARD	ICM-053,ICM-054	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-115	OBJ-CAND-P-115-MLX-NOISEPSDNET	MLX90640_stable_target_frame_cube_sensor_Ta_emissivity_and_bad_pixel_map	pixel_noise_PSD_band_vector_and_unstable_pixel_probability	TEAM_MEASURED_STABLE_TARGET_SESSIONS_WITH_CALIBRATION_METADATA	per_pixel_temporal_MAD_and_fixed_PSD_threshold	PSD_log_MAE_unstable_pixel_AUROC_and_false_alarm_rate	MAX_96K_PARAMETERS_W8A8	THERMAL_VISION_QUALITY_GATE	ICM-035,ICM-036	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-116	OBJ-CAND-P-116-POWDER-LEVELPROFILENET	registered_OV5640_RGB_ROI_MLX90640_map_crucible_geometry_and_powder_mass	normalized_powder_surface_profile_32_bins_and_level_class	TEAM_MEASURED_WEIGHED_POWDER_RUNS_WITH_RULER_PROFILE_ANNOTATIONS	RGB_contour_height_plus_crucible_geometry	profile_MAE_normalized_and_level_macro_F1	MAX_128K_PARAMETERS_W8A8	PRE_FLIGHT_LOAD_CHECK	ICM-042,ICM-043	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-117	OBJ-CAND-P-117-FURNACESHELL-DEFORMATIONNET	RGB_fiducial_edges_MLX_shell_temperature_map_and_ambient_temperature	shell_edge_displacement_px_and_deformation_risk_probability	TEAM_MEASURED_FIDUCIAL_SEQUENCES_WITH_COLD_REFERENCE_FRAME	homography_aligned_edge_displacement_threshold	displacement_MAE_px_risk_AUROC_and_false_alarm_rate	MAX_128K_PARAMETERS_W8A8	FURNACE_STRUCTURE_HEALTH	ICM-037,ICM-051	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-118	OBJ-CAND-P-118-THINFILM-THICKNESSVMNET	deposition_recipe_sensor_trace_optical_features_and_material_family	thin_film_thickness_nm_with_prediction_interval	LICENSE_REVIEWED_OPEN_OR_TEAM_DATA_WITH_RUN_LEVEL_SPLIT_AND_REFERENCE_METROLOGY	PLS_regression_on_recipe_and_optical_features	thickness_MAE_nm_interval_coverage_and_width	MAX_96K_PARAMETERS_W8A8	FAB_VIRTUAL_METROLOGY	ICM-127	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-119	OBJ-CAND-P-119-PLASMA-ENDPOINTNET	time_resolved_optical_emission_bands_RF_power_pressure_and_gas_flow	plasma_endpoint_offset_s_and_endpoint_probability	LICENSE_REVIEWED_OPEN_OES_RUNS_WITH_WAFER_LEVEL_SPLIT	fixed_line_ratio_derivative_threshold	endpoint_MAE_s_event_AUPRC_and_early_stop_rate	MAX_128K_PARAMETERS_W8A8	FAB_PROCESS_MONITOR_SHADOW	ICM-120,ICM-121	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-120	OBJ-CAND-P-120-AFM-DEFECTSEGNET	AFM_height_and_phase_tiles_with_scan_resolution_metadata	AFM_defect_pixel_mask_and_defect_density	LICENSE_REVIEWED_OPEN_AFM_DATA_WITH_SPECIMEN_LEVEL_SPLIT	height_gradient_plus_connected_component_threshold	defect_mIoU_density_MAE_and_false_positive_area	MAX_192K_PARAMETERS_W8A8	FAB_SURFACE_METROLOGY	ICM-126,ICM-135	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-121	OBJ-CAND-P-121-XCT-LAYERMISREGISTRATIONNET	aligned_XCT_slice_pair_layer_fiducials_and_voxel_spacing	layer_dx_um_dy_um_rotation_deg_and_misregistration_risk	LICENSE_REVIEWED_OPEN_OR_TEAM_XCT_WITH_PACKAGE_LEVEL_SPLIT	phase_correlation_plus_rigid_registration	translation_MAE_um_rotation_MAE_deg_and_risk_AUROC	MAX_192K_PARAMETERS_W8A8	PACKAGING_ALIGNMENT_QC	ICM-137,ICM-139	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-122	OBJ-CAND-P-122-SOLDERFATIGUE-RULNET	thermal_cycle_profile_joint_geometry_resistance_history_and_alloy_family	solder_cycles_to_failure_remaining_and_survival_probability	LICENSE_REVIEWED_OPEN_FATIGUE_DATA_WITH_PACKAGE_FAMILY_SPLIT	Coffin_Manson_fit_with_linear_damage_accumulation	RUL_MAE_cycles_concordance_index_and_interval_coverage	MAX_96K_PARAMETERS_W8A8	PACKAGING_RELIABILITY_SHADOW	ICM-136	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-123	OBJ-CAND-P-123-UNDERFILL-FLOWFRONTNET	dispense_time_series_RGB_or_Xray_frames_viscosity_temperature_and_geometry	underfill_front_mask_fill_fraction_and_time_to_complete_s	LICENSE_REVIEWED_OPEN_OR_TEAM_FLOW_RUNS_WITH_PACKAGE_LEVEL_SPLIT	optical_flow_front_tracking_and_constant_velocity_extrapolation	front_mIoU_fill_fraction_MAE_and_completion_time_MAE_s	MAX_192K_PARAMETERS_W8A8	PACKAGING_PROCESS_MONITOR	ICM-131,ICM-132	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-124	OBJ-CAND-P-124-MOISTURE-DIFFUSIONNET	temperature_RH_time_material_stack_thickness_and_initial_moisture	moisture_concentration_profile_and_saturation_time_h	LICENSE_REVIEWED_EXPERIMENTAL_DIFFUSION_CURVES_WITH_MATERIAL_SPLIT	one_dimensional_Fick_fit	profile_NRMSE_saturation_time_MAPE_and_interval_coverage	MAX_64K_PARAMETERS_W8A8	PACKAGING_MOISTURE_RISK	ICM-138	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-125	OBJ-CAND-P-125-CTE-MISMATCHRISKNET	material_CTE_Tg_modulus_layer_thickness_geometry_and_thermal_cycle	warpage_um_and_delamination_risk_probability	LICENSE_REVIEWED_EXPERIMENTAL_OR_FEA_DATA_WITH_STACK_LEVEL_SPLIT	laminated_beam_analytical_CTE_model	warpage_MAE_um_delamination_AUROC_and_calibration_ECE	MAX_96K_PARAMETERS_W8A8	PACKAGING_THERMOMECHANICAL_QC	ICM-133,ICM-139	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-126	OBJ-CAND-P-126-FURNACE-DOOROPENEVENTNET	SHT30_temperature_RH_MLX_frame_statistics_MAX31856_derivative_and_power_trace	door_open_event_class_onset_ms_and_duration_ms	TEAM_MEASURED_SCRIPTED_DOOR_EVENTS_WITH_SESSION_LEVEL_SPLIT	temperature_derivative_and_RH_step_threshold	event_macro_F1_onset_MAE_ms_and_false_alarm_per_hour	MAX_32K_PARAMETERS_W8A8	FURNACE_EVENT_LEDGER	ICM-051	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-127	OBJ-CAND-P-127-THERMAL-INERTIAIDNET	heater_command_INA226_power_MAX31856_MLX_mean_and_SHT30_ambient_sequence	thermal_gain_C_per_W_and_time_constant_s	TEAM_MEASURED_BOUNDED_PULSE_TRACES_WITH_RUN_LEVEL_SPLIT	first_order_plus_dead_time_least_squares	gain_MAPE_time_constant_MAPE_and_one_step_NRMSE	MAX_48K_PARAMETERS_W8A8	TWINGUARD_PLANT_IDENTIFICATION	ICM-038,ICM-039	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-128	OBJ-CAND-P-128-INSULATION-AGINGNET	longitudinal_MLX_shell_leak_map_power_normalized_temperature_and_cycle_count	insulation_degradation_index_and_remaining_cycle_band	TEAM_MEASURED_AGING_OR_LICENSED_ACCELERATED_DATA_WITH_UNIT_SPLIT	normalized_heat_loss_trend_regression	degradation_MAE_band_macro_F1_and_monotonicity_violation_rate	MAX_64K_PARAMETERS_W8A8	ROOT_EGUARD_MAINTENANCE	ICM-037	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-129	OBJ-CAND-P-129-CRUCIBLE-MASSLOSSNET	pre_mass_g_post_mass_g_recipe_thermal_dose_atmosphere_and_composition	crucible_and_charge_mass_loss_percent	TEAM_MEASURED_BATCH_LEDGER_WITH_SCALE_CALIBRATION_AND_BATCH_SPLIT	composition_conditioned_linear_regression	mass_loss_MAE_percent_and_interval_coverage	MAX_48K_PARAMETERS_W8A8	SINTERGRAPH_MASS_BALANCE	ICM-093,ICM-095	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-130	OBJ-CAND-P-130-POWDER-BEDHEIGHTNET	powder_mass_bulk_density_crucible_geometry_and_calibrated_RGB_profile	powder_bed_height_mm_and_packing_fraction	TEAM_MEASURED_WEIGHED_LOADS_WITH_RULER_HEIGHT_REFERENCE	cylindrical_volume_geometry	height_MAE_mm_packing_fraction_MAE_and_outlier_rate	MAX_48K_PARAMETERS_W8A8	RECIPE_PREFLIGHT	ICM-079,ICM-080	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-131	OBJ-CAND-P-131-FAN-COOLINGGAINNET	PE2_command_INA226_power_PH11_tach_ADXL345_and_temperature_decay_sequence	fan_cooling_gain_C_per_s_W_and_spinup_time_ms	TEAM_MEASURED_FAN_PULSES_WITH_RUN_LEVEL_SPLIT	temperature_decay_slope_divided_by_power	cooling_gain_MAPE_spinup_MAE_ms_and_repeatability_CV	MAX_48K_PARAMETERS_W8A8	DEVICE_HEALTH_FAN	ICM-065	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-132	OBJ-CAND-P-132-PTC-RESISTANCEDRIFTNET	PD12_PH12_command_INA226_voltage_current_MAX31856_temperature_and_cycle_count	PTC_resistance_ohm_temperature_compensated_drift_percent	TEAM_MEASURED_PTC_PULSES_WITH_CURRENT_CALIBRATION_AND_CYCLE_SPLIT	Ohms_law_plus_fixed_temperature_coefficient	resistance_MAPE_drift_MAE_percent_and_change_point_delay	MAX_48K_PARAMETERS_W8A8	DEVICE_HEALTH_PTC	ICM-062	PRE_REGISTERED_PLAN_ONLY	0
CAND-P-133	OBJ-CAND-P-133-RELAY-SWITCHDELAYNET	PD12_command_edge_INA226_current_onset_voltage_trace_and_repetition_index	relay_make_delay_ms_break_delay_ms_and_bounce_count	TEAM_MEASURED_HIGH_RATE_EDGE_TRACES_WITH_RELAY_UNIT_SPLIT	fixed_current_threshold_edge_detector	make_break_MAE_ms_bounce_count_MAE_and_missed_event_rate	MAX_24K_PARAMETERS_W8A8	DEVICE_HEALTH_RELAY	ICM-063	PRE_REGISTERED_PLAN_ONLY	0
